datetime,code,open,close,high,low,vol,amount,p_change
2010-5-14,300,2865.58,2868.02,2888.09,2849.24,424987,55175290880,-0.65
2010-5-17,300,2828.88,2714.72,2828.88,2712.44,521668,62395514880,-5.35
2010-5-18,300,2711.41,2771.35,2781.84,2686.97,545096,62746247168,2.09
2010-5-19,300,2748.95,2762.17,2803.7,2723.3,455762,54656401408,-0.33
2010-5-20,300,2739.22,2726.02,2793.88,2721.07,421748,52677914624,-1.31
2010-5-21,300,2656.42,2768.79,2769.09,2647.6,544753,63501807616,1.57
2010-5-24,300,2787.75,2873.47,2886.37,2787.75,745023,89961881600,3.78
2010-5-25,300,2851.26,2813.94,2855.33,2798.02,551683,67954987008,-2.07
2010-5-26,300,2814.44,2813.94,2839.03,2797.63,398585,48495603712,0
2010-5-27,300,2808.05,2859.98,2866.86,2771.59,534452,65266774016,1.64
2010-5-28,300,2885.86,2850.3,2893.69,2835.07,515349,64342503424,-0.34
2010-5-31,300,2835.33,2773.26,2857.42,2772.79,462168,56695803904,-2.7
2010-6-1,300,2755.28,2744.16,2782.29,2710.59,448514,53230915584,-1.05
2010-6-2,300,2729.33,2757.53,2757.91,2700.07,395870,46364229632,0.49
2010-6-3,300,2769.1,2736.08,2787.51,2735.7,395872,47143264256,-0.78
2010-6-4,300,2721.36,2744.39,2748.48,2713.09,327462,39858364416,0.3
2010-6-7,300,2692.83,2695.72,2716.4,2673.34,395419,47062704128,-1.77
2010-6-8,300,2694.11,2699.34,2720.59,2672.06,351401,42677104640,0.13
2010-6-9,300,2711.64,2782.13,2787.82,2687.33,602095,70710083584,3.07
2010-6-10,300,2755.94,2750.02,2776.26,2746.11,429063,50312245248,-1.15
2010-6-11,300,2766.2,2758.87,2782.09,2755.95,405585,48871477248,0.32
2010-6-17,300,2778.53,2742.73,2784.92,2742.64,326123,40293232640,-0.59
2010-6-18,300,2739.03,2696.17,2755.84,2686.61,418083,50256351232,-1.7
2010-6-21,300,2698.98,2780.66,2784.47,2686.32,552614,62809190400,3.13
2010-6-22,300,2772.89,2783.72,2795.32,2766.44,390960,45207207936,0.11
2010-6-23,300,2768.7,2758.5,2788.22,2734.05,356003,41600241664,-0.91
2010-6-24,300,2753.71,2757.5,2783.51,2739.81,292206,33772857344,-0.04
2010-6-25,300,2744.12,2736.29,2759.45,2715.66,306717,34649178112,-0.77
2010-6-28,300,2734.51,2716.78,2751.46,2710.09,277100,31198277632,-0.71
2010-6-29,300,2717.47,2592.02,2724.23,2591.69,487585,50635968512,-4.59
2010-6-30,300,2572.91,2563.07,2575.82,2546.84,356987,35809890304,-1.12
2010-7-1,300,2557.92,2526.07,2574.1,2524.57,328576,32478457856,-1.44
2010-7-2,300,2523.03,2534.1,2542.12,2462.2,449141,43367317504,0.32
2010-7-5,300,2507.35,2512.65,2529.43,2476.49,321785,30922299392,-0.85
2010-7-6,300,2504.87,2562.9,2563.41,2502.93,397147,38976835584,2
2010-7-7,300,2561.11,2580.48,2580.61,2548.56,357209,37059899392,0.69
2010-7-8,300,2591.51,2575.92,2602.23,2564.64,340569,35348758528,-0.18
2010-7-9,300,2578.55,2647.1,2662.16,2557.26,584930,61470068736,2.76
2010-7-12,300,2647.42,2676.22,2689.81,2636.65,584624,63462260736,1.1
2010-7-13,300,2649.66,2634.59,2649.66,2618.34,432285,45125107712,-1.56
2010-7-14,300,2640.93,2653.61,2684.62,2640.54,466888,49497108480,0.72
2010-7-15,300,2650.33,2608.52,2680.44,2607.79,404404,41444712448,-1.7
2010-7-16,300,2597,2616.13,2621.33,2573.79,350633,35422326784,0.29
2010-7-19,300,2592.09,2682.47,2691.94,2585.01,538680,59826126848,2.54
2010-7-20,300,2685.46,2741.5,2746.24,2685.46,731283,80958218240,2.2
2010-7-21,300,2744.7,2747.33,2766.21,2733.72,707570,73734684672,0.21
2010-7-22,300,2738.03,2781.29,2783.14,2734.07,610648,63576604672,1.24
2010-7-23,300,2787.52,2793.08,2806.98,2769.44,645185,70423339008,0.42
2010-7-26,300,2798.76,2811.05,2811.95,2775.78,535800,59848904704,0.64
2010-7-27,300,2803.75,2795.72,2812.21,2785.37,497998,55963992064,-0.55
2010-7-28,300,2796.48,2863.72,2866.4,2784.16,799859,84516847616,2.43
2010-7-29,300,2866.77,2877.98,2888.6,2852,959654,92278226944,0.5
2010-7-30,300,2871.48,2868.85,2876.14,2844.68,625755,65224482816,-0.32
2010-8-2,300,2868.28,2917.27,2922.61,2867.45,717432,73569075200,1.69
2010-8-3,300,2925.25,2865.97,2929.61,2865.76,817483,86870573056,-1.76
2010-8-4,300,2858.35,2876.43,2876.59,2818.25,713180,75670142976,0.36
2010-8-5,300,2874.66,2850.83,2877.31,2833.67,671575,73038454784,-0.89
2010-8-6,300,2848.16,2897.66,2898.53,2821.03,749148,82145148928,1.64
2010-8-9,300,2894.1,2918.24,2922.62,2888.04,747263,83431981056,0.71
2010-8-10,300,2920.4,2832.64,2925.3,2832.08,784350,84283703296,-2.93
2010-8-11,300,2823.15,2850.21,2864.36,2823.15,549791,58786304000,0.62
2010-8-12,300,2822.79,2816.39,2860.37,2810.1,598932,65825611776,-1.19
2010-8-13,300,2818.41,2855.55,2856.04,2799.22,585077,62923747328,1.39
2010-8-16,300,2851.22,2922.08,2927.69,2843.02,810680,91427504128,2.33
2010-8-17,300,2927.26,2942.29,2949.73,2917.83,764529,86700539904,0.69
2010-8-18,300,2945.98,2937.36,2962.75,2924.67,707476,80832364544,-0.17
2010-8-19,300,2940.77,2955.4,2975.19,2928.01,769248,91734589440,0.61
2010-8-20,300,2943.33,2898.33,2951.96,2892.64,716633,82298175488,-1.93
2010-8-23,300,2895.71,2896.19,2920.54,2886.66,489155,57772777472,-0.07
2010-8-24,300,2892.13,2911.83,2933.12,2866.8,610937,65036591104,0.54
2010-8-25,300,2893.99,2843.02,2904.66,2842.25,636106,67048222720,-2.36
2010-8-26,300,2853.1,2850.09,2868.88,2836.13,486704,51862921216,0.25
2010-8-27,300,2847.45,2858.57,2861.07,2833.42,407895,46699343872,0.3
2010-8-30,300,2874.25,2915.01,2921.08,2872.92,657498,77341614080,1.97
2010-8-31,300,2905.15,2903.19,2910.06,2889.81,657661,79976349696,-0.41
2010-9-1,300,2907.66,2884.04,2931.76,2859.17,769755,87931887616,-0.66
2010-9-2,300,2917.74,2921.39,2931.55,2903.03,707008,88923144192,1.3
2010-9-3,300,2926.94,2920.21,2929.55,2891.88,726410,87724826624,-0.04
2010-9-6,300,2935.89,2975.09,2980.42,2935.89,938556,1.10466E+11,1.88
2010-9-7,300,2979.3,2983.11,2991.44,2959.9,735193,85488197632,0.27
2010-9-8,300,2970,2980.97,2982.72,2953.84,728720,92660875264,-0.07
2010-9-9,300,2986.87,2926.46,2986.87,2922.2,813955,1.03248E+11,-1.83
2010-9-10,300,2928,2932.55,2940.79,2890.03,650867,83743162368,0.21
2010-9-13,300,2933.59,2962.32,2977.08,2925.42,672799,87536181248,1.02
2010-9-14,300,2971.55,2965.01,2984.47,2954.51,701059,87204421632,0.09
2010-9-15,300,2965.54,2913.19,2965.54,2905.63,716196,86445965312,-1.75
2010-9-16,300,2908.32,2857.79,2917.85,2834.03,740742,84198375424,-1.9
2010-9-17,300,2864.72,2861.37,2877.08,2847.68,519388,62466326528,0.13
2010-9-20,300,2865.04,2849.83,2872.22,2829.76,502831,57582985216,-0.4
2010-9-21,300,2859.43,2857.48,2869.38,2844.13,357518,44742025216,0.27
2010-9-27,300,2869.93,2905.03,2905.53,2864.21,490718,62611533824,1.66
2010-9-28,300,2900.54,2880.91,2900.54,2875.66,586608,80859750400,-0.83
2010-9-29,300,2877.27,2874.81,2908.73,2866.85,567822,74516021248,-0.21
2010-9-30,300,2859.06,2935.57,2935.59,2857.42,630002,80709730304,2.11
2010-10-8,300,2965.65,3044.23,3055.84,2963.24,999947,1.34987E+11,3.7
2010-10-11,300,3069.19,3132.9,3154.2,3069.19,1587349,2.12607E+11,2.91
2010-10-12,300,3121.64,3172.73,3173.85,3106.22,1273617,1.78245E+11,1.27
2010-10-13,300,3176.89,3217.58,3221.65,3165.58,1446077,1.95445E+11,1.41
2010-10-14,300,3245.13,3224.14,3286.02,3215.03,1796118,2.27654E+11,0.2
2010-10-15,300,3204.72,3327.68,3327.68,3199.12,1934141,2.45619E+11,3.21
2010-10-18,300,3345.8,3306.16,3390.01,3288.78,2178820,2.67884E+11,-0.65
2010-10-19,300,3300.52,3375.67,3375.87,3280,1304417,1.65489E+11,2.1
2010-10-20,300,3304.22,3396.88,3439.23,3301.01,1665284,2.35372E+11,0.63
2010-10-21,300,3404.72,3374.69,3418.09,3344.96,1238832,1.75384E+11,-0.65
2010-10-22,300,3365.6,3378.66,3408.49,3346.11,1163618,1.63154E+11,0.12
2010-10-25,300,3386.85,3481.08,3481.35,3366.43,1454331,2.08809E+11,3.03
2010-10-26,300,3491.47,3466.08,3499.82,3436.46,1426369,2.05216E+11,-0.43
2010-10-27,300,3451.43,3403.87,3490.22,3398.09,1237615,1.77073E+11,-1.79
2010-10-28,300,3390.43,3397.69,3420.89,3371.44,983494,1.41136E+11,-0.18
2010-10-29,300,3400.26,3379.98,3404.6,3351.6,1004589,1.45528E+11,-0.52
2010-11-1,300,3390.41,3473,3473,3390.41,1262691,1.86726E+11,2.75
2010-11-2,300,3484.23,3463.13,3522.18,3449.72,1549114,2.33976E+11,-0.28
2010-11-3,300,3462.74,3420.34,3474.71,3419.08,1263593,1.78803E+11,-1.24
2010-11-4,300,3426.46,3480.5,3480.93,3419.64,1167994,1.64721E+11,1.76
2010-11-5,300,3538.99,3520.8,3554.47,3498.28,1376880,1.96618E+11,1.16
2010-11-8,300,3534.19,3548.57,3549.3,3506.38,1264707,1.74068E+11,0.79
2010-11-9,300,3547.44,3523.95,3547.44,3498.62,1224545,1.70175E+11,-0.69
2010-11-10,300,3507.2,3499.11,3508.27,3470.97,1200785,1.7653E+11,-0.7
2010-11-11,300,3490.74,3509.98,3557.99,3484.89,1389762,2.09122E+11,0.31
2010-11-12,300,3484.61,3291.83,3497.06,3284.35,1607338,2.24201E+11,-6.22
2010-11-15,300,3298.74,3314.89,3319.98,3241.76,1023157,1.44493E+11,0.7
2010-11-16,300,3311.62,3169.54,3311.62,3155.48,1083070,1.54278E+11,-4.38
2010-11-17,300,3124.11,3103.91,3168.93,3087.51,832580,1.18981E+11,-2.07
2010-11-18,300,3134.94,3147.96,3158.63,3097.39,656972,94476115968,1.42
2010-11-19,300,3168.17,3178.85,3178.85,3076.21,833476,1.14673E+11,0.98
2010-11-22,300,3148.22,3171.94,3200.47,3137.75,832127,1.14303E+11,-0.22
2010-11-23,300,3156.48,3107.18,3156.48,3061.62,773995,1.05281E+11,-2.04
2010-11-24,300,3088.99,3177.04,3177.41,3088.99,753320,1.07688E+11,2.25
2010-11-25,300,3197.97,3223.48,3227.05,3172.28,834420,1.16948E+11,1.46
2010-11-26,300,3214.13,3194.85,3224.52,3170.36,644678,96226369536,-0.89
2010-11-29,300,3183.54,3190.05,3206.76,3159.46,589948,88799076352,-0.15
2010-11-30,300,3187.53,3136.99,3205.78,3060.44,857623,1.20572E+11,-1.66
2010-12-1,300,3127.26,3136.02,3150.44,3111.65,488826,69472575488,-0.03
2010-12-2,300,3185.76,3155.06,3194.23,3154.32,610239,89764274176,0.61
2010-12-3,300,3161.93,3158.16,3171.38,3134.42,504753,71387340800,0.1
2010-12-6,300,3168.88,3165.57,3185.33,3140.55,563626,80043204608,0.23
2010-12-7,300,3152.73,3200.34,3214.69,3112.22,584836,85548294144,1.1
2010-12-8,300,3194.9,3171.88,3215.28,3166.77,595156,87056105472,-0.89
2010-12-9,300,3156,3123.37,3175.05,3122.2,661529,83159040000,-1.53
2010-12-10,300,3107.38,3161.98,3172.16,3101.08,571081,78069121024,1.24
2010-12-13,300,3176.33,3261.06,3261.34,3173.56,957137,1.32088E+11,3.13
2010-12-14,300,3270.2,3269.47,3279.36,3254.18,841042,1.14929E+11,0.26
2010-12-15,300,3270.78,3247.64,3282.77,3242.52,722697,1.04793E+11,-0.67
2010-12-16,300,3246.01,3230.67,3258.39,3224.12,567996,79262375936,-0.52
2010-12-17,300,3229.3,3225.66,3232.84,3212.58,449191,65697259520,-0.16
2010-12-20,300,3239.02,3178.66,3249.76,3118,747596,1.07522E+11,-1.46
2010-12-21,300,3184.7,3249.51,3251.55,3168.89,798524,1.12462E+11,2.23
2010-12-22,300,3253.82,3215.45,3263.45,3201.67,699362,98309029888,-1.05
2010-12-23,300,3210.67,3188.61,3237.64,3183.15,613158,84430479360,-0.83
2010-12-24,300,3170.64,3162.96,3187.72,3139.45,551377,72989138944,-0.8
2010-12-27,300,3176.11,3099.71,3219.66,3092.26,700171,99855474688,-2
2010-12-28,300,3084.82,3044.93,3095.36,3041.33,563257,74843955200,-1.77
2010-12-29,300,3049.93,3061.83,3062.56,3025.22,451927,60134776832,0.56
2010-12-30,300,3063.05,3064.1,3079.91,3027.9,542814,70284279808,0.07
2010-12-31,300,3069.05,3128.26,3129.45,3067.11,625660,90545897472,2.09
2011-1-4,300,3155.56,3189.68,3194.36,3143.6,854104,1.2916E+11,1.96
2011-1-5,300,3170.18,3175.66,3193.78,3158.87,792688,1.16943E+11,-0.44
2011-1-6,300,3177.83,3159.64,3198.05,3152.57,596810,91568447488,-0.5
2011-1-7,300,3156.36,3166.62,3209.9,3141.13,840932,1.13651E+11,0.22
2011-1-10,300,3162.08,3108.19,3182.78,3102.43,654944,87992885248,-1.85
2011-1-11,300,3096.25,3124.92,3131.29,3084.51,569859,74832445440,0.54
2011-1-12,300,3135.18,3142.34,3153.43,3099.41,584985,71551418368,0.56
2011-1-13,300,3153.99,3141.28,3157.04,3127.16,519369,66925785088,-0.03
2011-1-14,300,3129.67,3091.86,3129.67,3083.51,533514,71012098048,-1.57
2011-1-17,300,3067.43,2974.35,3078.88,2968.61,668075,85454118912,-3.8
2011-1-18,300,2965.42,2977.65,2984.47,2947.6,429645,54652416000,0.11
2011-1-19,300,2978.46,3044.85,3045.6,2967.24,565719,72772222976,2.26
2011-1-20,300,3037.86,2944.71,3037.86,2944.5,610466,76440117248,-3.29
2011-1-21,300,2935.23,2983.46,3030.26,2935.14,731029,85157789696,1.32
2011-1-24,300,2986.09,2954.23,2999.2,2943.92,654725,75805237248,-0.98
2011-1-25,300,2949.65,2938.65,2960.59,2919.16,489826,57572818944,-0.53
2011-1-26,300,2939.77,2978.43,2982.32,2939.36,433749,51746037760,1.35
2011-1-27,300,2953.59,3026.47,3037.16,2935.27,825859,96976027648,1.61
2011-1-28,300,3020.12,3036.74,3047.27,3011.38,630135,78241914880,0.34
2011-1-31,300,3035.42,3076.51,3076.55,3032.45,671059,83070312448,1.31
2011-2-1,300,3083.49,3077.28,3087.23,3062.83,498625,65832697856,0.03
2011-2-9,300,3055.4,3040.95,3087.55,3031.75,603941,78148354048,-1.18
2011-2-10,300,3034.08,3104.16,3105.32,3024.35,666036,86967271424,2.08
2011-2-11,300,3100.27,3120.96,3133.5,3092.58,759755,99001499648,0.54
2011-2-14,300,3123.25,3219.14,3227.43,3123.25,1213023,1.55829E+11,3.15
2011-2-15,300,3223.22,3217.67,3259.64,3215.62,1095544,1.47747E+11,-0.05
2011-2-16,300,3211.14,3248.53,3248.85,3195.47,913342,1.2555E+11,0.96
2011-2-17,300,3255.63,3245.91,3265.26,3218.91,889646,1.2756E+11,-0.08
2011-2-18,300,3240.05,3211.88,3242.37,3203.12,753786,1.04743E+11,-1.05
2011-2-21,300,3192.15,3257.91,3258.28,3189.85,793997,1.08056E+11,1.43
2011-2-22,300,3267.61,3163.58,3269.05,3161.83,1078637,1.47589E+11,-2.9
2011-2-23,300,3152.44,3174.74,3182.19,3145.99,713248,97251426304,0.35
2011-2-24,300,3170.24,3190.94,3195.69,3157.97,664868,94908284928,0.51
2011-2-25,300,3190.87,3197.62,3213.79,3159.85,616192,88275902464,0.21
2011-2-28,300,3200.68,3239.56,3241.6,3178.83,766306,1.0925E+11,1.31
2011-3-1,300,3241.71,3254.89,3273.51,3235.75,885669,1.24041E+11,0.47
2011-3-2,300,3237.12,3243.3,3257.42,3202.83,809106,1.13592E+11,-0.36
2011-3-3,300,3248.16,3221.72,3271.64,3221.04,1012200,1.31218E+11,-0.67
2011-3-4,300,3223.51,3270.67,3273.66,3217.48,800139,1.07402E+11,1.52
2011-3-7,300,3287.41,3334.51,3337.47,3287.41,1181872,1.70407E+11,1.95
2011-3-8,300,3335.71,3337.46,3342.71,3311.72,848786,1.26306E+11,0.09
2011-3-9,300,3344.1,3338.86,3355.49,3322.7,780263,1.13534E+11,0.04
2011-3-10,300,3330.44,3280.26,3330.44,3279.33,782126,1.17953E+11,-1.76
2011-3-11,300,3263.08,3247.38,3290.7,3240.18,672083,1.00306E+11,-1
2011-3-14,300,3238.91,3262.92,3263.91,3230.11,636897,94134689792,0.48
2011-3-15,300,3250.59,3203.96,3250.59,3147.96,960339,1.29603E+11,-1.81
2011-3-16,300,3204.92,3248.2,3250.88,3202.93,788595,1.11826E+11,1.38
2011-3-17,300,3216.29,3197.1,3240.38,3185.08,856871,1.17296E+11,-1.57
2011-3-18,300,3228.92,3215.69,3239.96,3205.14,613401,86845202432,0.58
2011-3-21,300,3220.68,3207.11,3236.28,3194.15,591050,84105740288,-0.27
2011-3-22,300,3217.8,3222.96,3227.8,3175.93,572486,80009789440,0.49
2011-3-23,300,3222.32,3264.93,3267,3216.65,720775,98540421120,1.3
2011-3-24,300,3269.57,3251.36,3273.37,3250.02,613042,88058904576,-0.42
2011-3-25,300,3256.18,3294.48,3304.26,3254.68,868959,1.22021E+11,1.33
2011-3-28,300,3307.41,3290.57,3328.07,3286.86,976843,1.3903E+11,-0.12
2011-3-29,300,3288.56,3257.98,3309.2,3256.34,1052801,1.32908E+11,-0.99
2011-3-30,300,3256.72,3256.08,3274.98,3233.11,783363,1.03272E+11,-0.06
2011-3-31,300,3257.16,3223.29,3264.96,3210.17,645038,86565371904,-1.01
2011-4-1,300,3227.56,3272.73,3272.77,3220.91,630947,86711549952,1.53
2011-4-6,300,3269.19,3311.07,3315.3,3268.76,1058236,1.4303E+11,1.17
2011-4-7,300,3313.47,3324.42,3330.8,3302.82,846817,1.12679E+11,0.4
2011-4-8,300,3321.54,3353.36,3353.89,3314.09,739292,1.07329E+11,0.87
2011-4-11,300,3363.37,3333.43,3380.53,3331.17,1044205,1.41974E+11,-0.59
2011-4-12,300,3324.75,3326.77,3350.16,3307.48,1019385,1.22864E+11,-0.2
2011-4-13,300,3311.32,3372.03,3372.03,3296.51,870363,1.08305E+11,1.36
2011-4-14,300,3374.32,3353.56,3378.7,3347.49,889722,1.07491E+11,-0.55
2011-4-15,300,3345.13,3358.94,3378.11,3323.56,785148,98934571008,0.16
2011-4-18,300,3346.15,3359.44,3372.9,3335.6,865826,1.07178E+11,0.01
2011-4-19,300,3334.91,3295.81,3334.91,3290.74,851069,1.04369E+11,-1.89
2011-4-20,300,3300.42,3295.76,3311.73,3281.83,723433,93667139584,0
2011-4-21,300,3312.27,3317.37,3330.24,3301.94,732404,96739131392,0.66
2011-4-22,300,3317.08,3299.94,3325.46,3291.64,671714,83528335360,-0.53
2011-4-25,300,3292.48,3249.57,3292.48,3247.69,744218,98455879680,-1.53
2011-4-26,300,3242.53,3230.96,3257.8,3216.21,590964,76696854528,-0.57
2011-4-27,300,3242.62,3209.5,3256.41,3189.04,624435,75111243776,-0.66
2011-4-28,300,3224.41,3161.78,3237.19,3160.41,650502,79155830784,-1.49
2011-4-29,300,3161.16,3192.72,3193.6,3147.14,536830,63455813632,0.98
2011-5-3,300,3192.84,3211.13,3212.05,3164.93,549989,64348987392,0.58
2011-5-4,300,3192.84,3129.03,3193.45,3120.96,667163,83567656960,-2.56
2011-5-5,300,3115,3126.12,3136.9,3105.85,525677,63009374208,-0.09
2011-5-6,300,3093.81,3121.4,3141.68,3083.91,553521,69747376128,-0.15
2011-5-9,300,3126.26,3129.76,3149.94,3118.14,460274,57287413760,0.27
2011-5-10,300,3135.15,3153.22,3153.3,3121.75,409329,54931226624,0.75
2011-5-11,300,3153.65,3145.08,3164.65,3127.49,476885,59507720192,-0.26
2011-5-12,300,3123.16,3101.6,3142.4,3101.14,487995,61703081984,-1.38
2011-5-13,300,3105.3,3128.09,3128.44,3080.19,468959,57757204480,0.85
2011-5-16,300,3120.44,3100.46,3137.6,3098.78,451943,54238724096,-0.88
2011-5-17,300,3097.07,3116.03,3136.23,3076.95,512037,65417945088,0.5
2011-5-18,300,3109.29,3139.38,3145.7,3106.55,396417,49757175808,0.75
2011-5-19,300,3148.35,3120.64,3154.94,3118.62,431107,52249677824,-0.6
2011-5-20,300,3120.58,3121.6,3133.43,3113.27,384680,48967028736,0.03
2011-5-23,300,3115.31,3022.98,3115.31,3021.45,559024,66976428032,-3.16
2011-5-24,300,3013.72,3026.22,3029.75,2999.89,416089,52971692032,0.11
2011-5-25,300,3020.32,2990.34,3030.99,2988.09,392897,48604397568,-1.19
2011-5-26,300,3011.47,2978.38,3021.2,2977.6,370037,48346480640,-0.4
2011-5-27,300,2980.72,2963.31,2996.6,2962.07,427709,52019994624,-0.51
2011-5-30,300,2956.58,2954.51,2982.58,2942.36,346711,42960261120,-0.3
2011-5-31,300,2958.61,3001.56,3001.73,2946.15,396894,50553384960,1.59
2011-6-1,300,2996.09,3004.17,3006.56,2985.71,384193,49060077568,0.09
2011-6-2,300,2970.63,2955.71,2984.49,2923.02,526178,61748346880,-1.61
2011-6-3,300,2951.58,2986.35,2993.9,2951.2,390761,49273757696,1.04
2011-6-7,300,2977.68,3004.26,3006.57,2974.36,368523,49859133440,0.6
2011-6-8,300,3003.58,3008.65,3012.81,2965.92,429087,51123187712,0.15
2011-6-9,300,3000.4,2951.89,3004.06,2951.89,474966,55381278720,-1.89
2011-6-10,300,2947.93,2961.93,2964.08,2925.87,422018,50942992384,0.34
2011-6-13,300,2940.39,2950.35,2957.52,2921.75,383516,46991282176,-0.39
2011-6-14,300,2947.66,2993.56,3000.53,2943.53,559828,66158911488,1.46
2011-6-15,300,2984.96,2963.12,2999.15,2963.11,443908,54467702784,-1.02
2011-6-16,300,2939.68,2917.58,2946.82,2915.4,411354,47067185152,-1.54
2011-6-17,300,2916.41,2892.16,2934.06,2891.01,411765,51647156224,-0.87
2011-6-20,300,2888.94,2874.9,2896.08,2862.41,379919,45416697856,-0.6
2011-6-21,300,2883.35,2909.07,2909.57,2877.05,420389,50160676864,1.19
2011-6-22,300,2913.67,2908.58,2921.03,2894.18,373188,43263823872,-0.02
2011-6-23,300,2899.01,2957.63,2966.54,2888.68,459411,55276888064,1.69
2011-6-24,300,2946.61,3027.47,3047.94,2944.05,854592,1.04973E+11,2.36
2011-6-27,300,3028.5,3036.49,3056.02,3019.24,656157,79044149248,0.3
2011-6-28,300,3040.18,3041.73,3046.8,3014,557662,70333382656,0.17
2011-6-29,300,3039.05,3000.17,3043.82,2999.95,534768,61717622784,-1.37
2011-6-30,300,3003.23,3044.09,3058.63,3003.23,625025,73891667968,1.46
2011-7-1,300,3052.12,3049.75,3071.21,3034.07,567666,72614641664,0.19
2011-7-4,300,3064.94,3121.98,3124.58,3064.94,804640,1.0268E+11,2.37
2011-7-5,300,3122.9,3122.5,3128.53,3105.09,677633,81999831040,0.02
2011-7-6,300,3116.12,3113.71,3116.12,3084.83,615558,76557000704,-0.28
2011-7-7,300,3123.29,3101.68,3140.1,3101.1,718103,92120547328,-0.39
2011-7-8,300,3105.49,3109.18,3124.39,3093.37,512825,65155543040,0.24
2011-7-11,300,3097.87,3113.21,3121,3086.26,479206,62237249536,0.13
2011-7-12,300,3089.14,3056.91,3090.1,3054.8,571079,71222640640,-1.81
2011-7-13,300,3060.42,3106.25,3108.5,3060.42,541143,68294832128,1.61
2011-7-14,300,3112.59,3115.75,3126.15,3092.47,603149,79948505088,0.31
2011-7-15,300,3105.5,3128.89,3130.78,3097.34,615503,79424847872,0.42
2011-7-18,300,3131.8,3122.6,3137.92,3113.67,606913,78225031168,-0.2
2011-7-19,300,3108.47,3095.13,3109.92,3088.38,533887,68506066944,-0.88
2011-7-20,300,3113.71,3091.57,3119.54,3071.85,441183,56930992128,-0.12
2011-7-21,300,3092.27,3059.14,3099.28,3058.25,440846,57942638592,-1.05
2011-7-22,300,3066.19,3067.99,3083.19,3059.6,372572,49618948096,0.29
2011-7-25,300,3050.9,2968.29,3050.9,2958.88,671809,77513629696,-3.25
2011-7-26,300,2965.72,2977.77,2980.86,2957.61,435154,49560682496,0.32
2011-7-27,300,2961.58,3000.05,3002.69,2951.52,483856,58746220544,0.75
2011-7-28,300,2973.64,2981,2984.38,2956.71,481389,60678598656,-0.63
2011-7-29,300,2981.02,2972.08,2995.97,2948.08,462982,54358237184,-0.3
2011-8-1,300,2969.11,2977.72,2991.05,2958.83,338869,41203122176,0.19
2011-8-2,300,2958.85,2956.38,2958.85,2919.01,389783,48435294208,-0.72
2011-8-3,300,2930.19,2954.87,2969.13,2927.1,386683,49593982976,-0.05
2011-8-4,300,2962.91,2960.31,2983.01,2951.84,329857,41335656448,0.18
2011-8-5,300,2881.74,2897.42,2916.41,2868.16,493168,60240015360,-2.12
2011-8-8,300,2864.51,2793.9,2888.77,2747.97,715177,83694788608,-3.57
2011-8-9,300,2720.95,2798.19,2812.77,2697.06,698426,79653281792,0.15
2011-8-10,300,2845.35,2824.12,2858.55,2820.12,586593,68580540416,0.93
2011-8-11,300,2779.72,2866.92,2867.31,2777.76,589976,69223948288,1.52
2011-8-12,300,2881.55,2875.37,2894.22,2868.87,571974,63487643648,0.29
2011-8-15,300,2883.17,2917.88,2917.88,2870.19,598754,61102227456,1.48
2011-8-16,300,2920.83,2897.58,2932.14,2888.33,509626,57496629248,-0.7
2011-8-17,300,2893.85,2886.01,2910.84,2881.63,391781,41891852288,-0.4
2011-8-18,300,2887.1,2834.25,2890,2832.27,407688,45784424448,-1.79
2011-8-19,300,2789.35,2807.66,2814.1,2782.56,432596,48442961920,-0.94
2011-8-22,300,2809.33,2777.79,2829.69,2768.42,342096,40136540160,-1.06
2011-8-23,300,2788.7,2821,2821,2777.29,326205,36441993216,1.56
2011-8-24,300,2834.58,2810.02,2845.47,2804.82,353015,41939779584,-0.39
2011-8-25,300,2818.7,2903.84,2904.44,2815.91,722168,75745959936,3.34
2011-8-26,300,2889.38,2901.22,2907.4,2876.83,456041,51759427584,-0.09
2011-8-29,300,2875.78,2852.81,2875.78,2847.48,442678,49892655104,-1.67
2011-8-30,300,2875.14,2841.74,2901.73,2838.33,431378,48565788672,-0.39
2011-8-31,300,2843.99,2846.78,2855.31,2823.77,321079,37624545280,0.18
2011-9-1,300,2852.39,2834.54,2869.25,2825.96,301187,35143729152,-0.43
2011-9-2,300,2828.84,2803.85,2836.62,2790.77,293171,31960598528,-1.08
2011-9-5,300,2780.83,2743.82,2780.83,2743.38,320056,36040310784,-2.14
2011-9-6,300,2727.75,2723.3,2745.36,2711.07,297139,33746804736,-0.75
2011-9-7,300,2738.79,2779.09,2779.21,2730.06,332653,37096660992,2.05
2011-9-8,300,2788.83,2756.11,2789.11,2755.8,268387,31209441280,-0.83
2011-9-9,300,2770.15,2751.1,2796.35,2739.62,270735,30348130304,-0.18
2011-9-13,300,2712.44,2720.28,2726.19,2698.66,267137,30034339840,-1.12
2011-9-14,300,2729.26,2733.11,2736.91,2677.13,304247,32858417152,0.47
2011-9-15,300,2734.55,2729.05,2754.19,2728.91,311719,32507109376,-0.15
2011-9-16,300,2744.22,2733.99,2755.89,2729,275559,29743912960,0.18
2011-9-19,300,2718.32,2679.27,2718.32,2678.8,290909,29731416064,-2
2011-9-20,300,2675.04,2689.85,2702.28,2664.1,255986,27274346496,0.39
